#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,Assembly,Device,Location,Sensor,Signal,_field,_measurement,host,topic
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:32.444445146Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:32.554236926Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:32.740675268Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:32.890628074Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:33.047891137Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:33.196767369Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:33.240347415Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:34.39329136Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.147616667Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.312087028Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.460518037Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.595006106Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.797409716Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:02.89970744Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:03.00515976Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:04.152418795Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:16.370773652Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:16.527986876Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:16.723307858Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:16.872096056Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:17.021886359Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:17.17792521Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:17.227364263Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:18.371493926Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:33.255892181Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:33.405547309Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:33.554130866Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:33.711395773Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:33.857534121Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:34.005389287Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:34.108578866Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:35.21903297Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.101975241Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.25309233Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.386078204Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.543023216Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.692066001Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.84051012Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:48.945011869Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:50.047010456Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.180978808Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.33101675Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.534595179Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.637014245Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.832986399Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:16.983520661Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:17.032116028Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:18.188695Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:30.557198287Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:30.70920555Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:30.907781587Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:31.003132264Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:31.212670614Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:31.308684829Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:31.409409524Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:32.553212054Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:49.53263471Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:49.692358646Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:49.880504952Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:50.036429433Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:50.182317805Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:50.33609853Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:50.380355927Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:51.534867292Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:04.347118057Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:04.49946874Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:04.689499788Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:04.790597481Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:04.995428741Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:05.097711948Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:05.197170571Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:06.357068504Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:29.347694334Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:29.490114194Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:29.642270258Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:29.788358847Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:29.944827636Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:30.090609584Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:30.191281695Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:31.338724626Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:43.311612419Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:43.461540186Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:43.666914748Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:43.767411483Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:43.965587709Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:44.115461581Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:44.164493958Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:45.267840817Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:06.600260823Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:06.752629328Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:06.898774803Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:07.05616449Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:07.20488589Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:07.358612648Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:07.453223684Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:08.558885984Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:19.971640436Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.08303486Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.274987422Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.378029796Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.58142738Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.723261907Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:20.776164945Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:21.92614635Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.698223966Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.84424824Z,0,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
,,32,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:32.055353246Z,1,Conveyor,Conveyor,AFB,60B4,60B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/60B4
